,Tweet,ID,Length,Source,Favourites,Reweet_count,Timestamp,sentiment,popularity,sentimentValue
638,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565275714319814656,140,Twitter for iPhone,0,11272,2022-09-01 09:49:46+00:00,0,Neutral,0.0
639,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565275673588994048,140,Twitter for Android,0,11272,2022-09-01 09:49:36+00:00,0,Neutral,0.0
640,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565274245336162304,140,Twitter for Android,0,11272,2022-09-01 09:43:56+00:00,0,Neutral,0.0
641,"RT @JacobbSm1th: This would be a great optimization of the iPhone 14 Pro screen, but I think we won't see it until an iOS 16 jailbreak is r…",1565274200411103235,140,Twitter for Android,0,73,2022-09-01 09:43:45+00:00,1,Positive,0.8
642,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565273948094615552,140,Twitter for Android,0,11272,2022-09-01 09:42:45+00:00,0,Neutral,0.0
643,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565273840699133952,140,Twitter for Android,0,11272,2022-09-01 09:42:19+00:00,0,Neutral,0.0
644,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565273096655114240,140,Twitter for Android,0,11272,2022-09-01 09:39:22+00:00,0,Neutral,0.0
645,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565272726163845120,140,Twitter for Android,0,11272,2022-09-01 09:37:53+00:00,0,Neutral,0.0
646,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565272092027015168,140,Twitter for Android,0,11272,2022-09-01 09:35:22+00:00,0,Neutral,0.0
647,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565271853400084480,140,Twitter for iPhone,0,11272,2022-09-01 09:34:25+00:00,0,Neutral,0.0
648,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565271198644457472,140,Twitter for Android,0,11272,2022-09-01 09:31:49+00:00,0,Neutral,0.0
649,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565270894012166145,140,Twitter for Android,0,11272,2022-09-01 09:30:37+00:00,0,Neutral,0.0
650,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565270821592961025,140,Twitter for Android,0,11272,2022-09-01 09:30:19+00:00,0,Neutral,0.0
651,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565270110259974145,140,Twitter for Android,0,11272,2022-09-01 09:27:30+00:00,0,Neutral,0.0
652,"RT @JacobbSm1th: This would be a great optimization of the iPhone 14 Pro screen, but I think we won't see it until an iOS 16 jailbreak is r…",1565269312587415553,140,Twitter for iPhone,0,73,2022-09-01 09:24:20+00:00,1,Positive,0.8
653,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565267933072621569,140,Twitter for Android,0,11272,2022-09-01 09:18:51+00:00,0,Neutral,0.0
654,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565267050402000896,140,Twitter for Android,0,11272,2022-09-01 09:15:20+00:00,0,Neutral,0.0
655,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565266967526641667,140,Twitter for Android,0,11272,2022-09-01 09:15:00+00:00,0,Neutral,0.0
656,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565264864506830848,140,Twitter for Android,0,11272,2022-09-01 09:06:39+00:00,0,Neutral,0.0
657,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565264625054101505,140,Twitter for Android,0,11272,2022-09-01 09:05:42+00:00,0,Neutral,0.0
658,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565264575095664640,140,Twitter for Android,0,11272,2022-09-01 09:05:30+00:00,0,Neutral,0.0
659,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565264180105469952,140,Twitter for Android,0,11272,2022-09-01 09:03:56+00:00,0,Neutral,0.0
660,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565263986538360833,140,Twitter for Android,0,11272,2022-09-01 09:03:10+00:00,0,Neutral,0.0
661,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565263510309064704,140,Twitter for Android,0,11272,2022-09-01 09:01:16+00:00,0,Neutral,0.0
662,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565263410480427009,140,Twitter for Android,0,11272,2022-09-01 09:00:52+00:00,0,Neutral,0.0
663,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565262623582482433,140,Twitter for Android,0,11272,2022-09-01 08:57:45+00:00,0,Neutral,0.0
664,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565262147449286656,140,Twitter Web App,0,11272,2022-09-01 08:55:51+00:00,0,Neutral,0.0
665,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565262049374269440,140,Twitter for Android,0,11272,2022-09-01 08:55:28+00:00,0,Neutral,0.0
666,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565261537261940738,140,Twitter for Android,0,11272,2022-09-01 08:53:26+00:00,0,Neutral,0.0
667,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565261524511657986,140,Twitter for Android,0,11272,2022-09-01 08:53:23+00:00,0,Neutral,0.0
668,RT @itskushathon: #AppleEvent can’t wait.. 🤯 #iOS16 🤩,1565261085363552258,53,Twitter for iPhone,0,11,2022-09-01 08:51:38+00:00,0,Neutral,0.0
669,"iOS 16 문제 해결, iOS 버전 다운그레이드, iPhone 데이터 백업, iPhone 데이터 복구, iOS 16용 공간 무료 확보 등 팁과 솔루션을 제공하였습니다.
#iOS16 
#iOS다운그레이드… https://t.co/tMF5LC0bBC",1565259587258703872,138,Twitter Web App,0,0,2022-09-01 08:45:41+00:00,0,Neutral,0.0
670,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565259572876435456,140,Twitter for Android,0,11272,2022-09-01 08:45:37+00:00,0,Neutral,0.0
671,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565257716980805632,140,Twitter for Android,0,11272,2022-09-01 08:38:15+00:00,0,Neutral,0.0
672,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565256656036167680,140,Twitter for Android,0,11272,2022-09-01 08:34:02+00:00,0,Neutral,0.0
673,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565255316635537408,140,Twitter for Android,0,11272,2022-09-01 08:28:43+00:00,0,Neutral,0.0
674,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565252824337825793,140,Twitter for Android,0,11272,2022-09-01 08:18:48+00:00,0,Neutral,0.0
675,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565252085255634945,140,Twitter for Android,0,11272,2022-09-01 08:15:52+00:00,0,Neutral,0.0
676,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565252060710576135,140,Twitter for Android,0,11272,2022-09-01 08:15:46+00:00,0,Neutral,0.0
677,"RT @JacobbSm1th: This would be a great optimization of the iPhone 14 Pro screen, but I think we won't see it until an iOS 16 jailbreak is r…",1565251724234919936,140,Twitter for Android,0,73,2022-09-01 08:14:26+00:00,1,Positive,0.8
678,RT @itskushathon: #AppleEvent can’t wait.. 🤯 #iOS16 🤩,1565250980475801600,53,Twitter for iPhone,0,11,2022-09-01 08:11:29+00:00,0,Neutral,0.0
679,"RT @SaadPlayz18: When will Apple gonna add this similar feature on iOS like ColorOS 13 did it. Soo far, only iPad &amp; Mac can do this but iPh…",1565249634469126145,144,Twitter for iPhone,0,1,2022-09-01 08:06:08+00:00,1,Positive,0.03333333333333333
680,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565248456091832320,140,Twitter for Android,0,11272,2022-09-01 08:01:27+00:00,0,Neutral,0.0
681,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565247950359371777,140,Twitter for Android,0,11272,2022-09-01 07:59:26+00:00,0,Neutral,0.0
682,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565247025264087042,140,Twitter for Android,0,11272,2022-09-01 07:55:46+00:00,0,Neutral,0.0
683,I’m more excited about #iOS16 #AppleEvent https://t.co/s7JFjyXIrU,1565247021879275520,65,Twitter for Mac,0,0,2022-09-01 07:55:45+00:00,1,Positive,0.4375
684,"When will Apple gonna add this similar feature on iOS like ColorOS 13 did it. Soo far, only iPad &amp; Mac can do this… https://t.co/aaRo2Vi7BH",1565246608131981312,143,Twitter for iPad,2,1,2022-09-01 07:54:06+00:00,1,Positive,0.03333333333333333
685,"8 #Minimalist and visually pleasing 😍 #wallpapers painted in #watercolor effect 🎨

Free download from my #KofiShop… https://t.co/ftIwEIGzZq",1565246106661011457,139,IFTTT,0,0,2022-09-01 07:52:07+00:00,1,Positive,0.2
686,"For #ASO folks out there, it looks like the @AppStore may be rolling out an algorithm update a few days ahead of… https://t.co/IKilWcDMkg",1565244772889010179,137,Twitter Web App,4,1,2022-09-01 07:46:49+00:00,-1,Negative,-0.2
687,"RT @JacobbSm1th: This would be a great optimization of the iPhone 14 Pro screen, but I think we won't see it until an iOS 16 jailbreak is r…",1565244605129404416,140,Twitter for iPhone,0,73,2022-09-01 07:46:09+00:00,1,Positive,0.8
688,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565244098977546240,140,Twitter for Android,0,11272,2022-09-01 07:44:08+00:00,0,Neutral,0.0
689,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565243614330241024,140,Twitter for Android,0,11272,2022-09-01 07:42:13+00:00,0,Neutral,0.0
690,"RT @iconcept_cec: Une des nouveautés que tout le monde attendait : programmer un mail depuis sur iPhone avec #iOS16 😃

https://t.co/3bWhXcX…",1565243106286600193,140,Twitter Web App,0,1,2022-09-01 07:40:12+00:00,0,Neutral,0.0
691,"iPhone 13 Hidden Feature 
#iPhone #iphonetips #iOS16 #Tips #technology #technologynews #technews #techtips… https://t.co/khb9AA6gXz",1565243089366962176,131,Twitter Web App,0,0,2022-09-01 07:40:07+00:00,-1,Negative,-0.16666666666666666
692,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565242409025359874,140,Twitter for Android,0,11272,2022-09-01 07:37:25+00:00,0,Neutral,0.0
693,"Hola, #iOS16! 🙋🏻‍♂️ https://t.co/qi5s7OOdjy",1565240645744312320,43,Twitter for iPhone,10,0,2022-09-01 07:30:25+00:00,0,Neutral,0.0
694,El nuevo aspecto con la música en el lockscreen enamora 😍😍 #iOS16 https://t.co/vla5C71DAS,1565239950303535106,89,Twitter for iPhone,0,0,2022-09-01 07:27:39+00:00,0,Neutral,0.0
695,New Wallpaper 👀 #Apple #AppleEvent #Wallpapers #iOS16 #telegram #wallpaper https://t.co/rWT6hhdE9U,1565239790827671552,98,Twitter for iPhone,0,0,2022-09-01 07:27:01+00:00,1,Positive,0.13636363636363635
696,NOT LONG TO GO NOW 🚨🚨#AppleEvent #iPhone14 #AppleWatch8 #iOS16 https://t.co/lBEM11ZTtU,1565239654336585729,86,Twitter Web App,10,0,2022-09-01 07:26:28+00:00,1,Positive,0.025
697,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565238847511752704,140,Twitter Web App,0,11272,2022-09-01 07:23:16+00:00,0,Neutral,0.0
698,"RT @Wright18Ted: Apple has released iOS 16 public beta 6. 

You can sign up for the public beta program here: https://t.co/TIMEmpvGWM

#iOS…",1565238466853609472,140,Twitter for Android,0,1,2022-09-01 07:21:45+00:00,0,Neutral,0.0
699,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565238097989709830,140,Twitter for Android,0,11272,2022-09-01 07:20:17+00:00,0,Neutral,0.0
700,"Cada año pruebo la nueva versión de #iOS16 en versión beta, este año no lo había hecho por que esperaba a que estuv… https://t.co/YFwRsv1emO",1565237858574680064,140,Twitter for iPhone,0,0,2022-09-01 07:19:20+00:00,0,Neutral,0.0
701,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565237452247560192,140,Twitter for Android,0,11272,2022-09-01 07:17:43+00:00,0,Neutral,0.0
702,@apple lost de grootste rookie mistake op gebied van mails op… als je bijlage typt in je mail en je verstuurt zonde… https://t.co/FOwTKDA6lN,1565236698807783425,140,Twitter for iPhone,0,0,2022-09-01 07:14:44+00:00,0,Neutral,0.0
703,"Weather app on #iOS16 has still some issue
It’s raining now in #Ahmedabad and see what it shows https://t.co/ScA4946nXS",1565234736305283073,119,Twitter for iPhone,0,0,2022-09-01 07:06:56+00:00,0,Neutral,0.0
704,6 DAYS TO GO TILL SEPTEMBER APPLE EVENT ON 7TH 🚨🚨#AppleEvent #iPhone14 #AppleWatch8 #iOS16 https://t.co/XJ9sBqdgSn,1565233968924004353,114,Twitter Web App,4,0,2022-09-01 07:03:53+00:00,0,Neutral,0.0
705,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565233655483535360,140,Twitter for Android,0,11272,2022-09-01 07:02:38+00:00,0,Neutral,0.0
706,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565233474482876417,140,Twitter for Android,0,11272,2022-09-01 07:01:55+00:00,0,Neutral,0.0
707,"All things in their being are good for something. #USDT #BUSD #Giveaway #ETH #iOS16 售后微信：fanspod 自助下单：… https://t.co/MROcH0ysKy",1565233426524803073,129,twty,1,0,2022-09-01 07:01:44+00:00,1,Positive,0.7
708,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565233055115415553,140,Twitter for Android,0,11272,2022-09-01 07:00:15+00:00,0,Neutral,0.0
709,"RT @JacobbSm1th: This would be a great optimization of the iPhone 14 Pro screen, but I think we won't see it until an iOS 16 jailbreak is r…",1565232422307905538,140,Twitter for iPhone,0,73,2022-09-01 06:57:44+00:00,1,Positive,0.8
710,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565232124936192000,140,Twitter for Android,0,11272,2022-09-01 06:56:33+00:00,0,Neutral,0.0
711,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565231468988600320,140,Twitter for Android,0,11272,2022-09-01 06:53:57+00:00,0,Neutral,0.0
712,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565230893941211136,140,Twitter for Android,0,11272,2022-09-01 06:51:40+00:00,0,Neutral,0.0
713,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565230788073095168,140,Twitter for Android,0,11272,2022-09-01 06:51:15+00:00,0,Neutral,0.0
714,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565230345351741440,140,Twitter for Android,0,11272,2022-09-01 06:49:29+00:00,0,Neutral,0.0
715,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565228647908507649,140,Twitter for iPhone,0,11272,2022-09-01 06:42:44+00:00,0,Neutral,0.0
716,"#Apple has a plan to get more #Android users to switch. Could #iOS16 be that plan. 
https://t.co/6z2kw7ROHo",1565228114451521538,107,Twitter for Android,0,0,2022-09-01 06:40:37+00:00,1,Positive,0.5
717,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565228056272568320,140,Twitter for Android,0,11272,2022-09-01 06:40:23+00:00,0,Neutral,0.0
718,"okay Apple has given the #iOS weather app so much love, but all I want is a simple timezone calculator 🙏🥺🙏

#iOS16… https://t.co/WHRbgZFhX4",1565225456776843265,139,Twitter for iPhone,3,0,2022-09-01 06:30:04+00:00,1,Positive,0.3333333333333333
